ID,vehID,EntryTime,ExitTime,TravelDirection,ApproachDirection,Day,SignalID,Stops,Uturn
1595,43244bf00ec35f34c2bba930b45ea1343f4efc26,"2021-07-01 10:39:18.244","2021-07-01 10:39:38.462",Straight,Eastbound,2,1113,0,No
1596,440b39f720f00edc8c490e92904243e859813486,"2021-06-30 17:24:57.587","2021-06-30 17:25:07.999",Right,Southbound,2,1113,0,No
1597,445298eaa90e130d3d0d5992cd869af97dd6d1af,"2021-07-01 08:40:07.931","2021-07-01 08:40:16.113",Straight,Westbound,2,1113,0,No
1598,445b6e2a36079a10561ae796501f94c6dab01dc5,"2021-07-01 10:33:59.534","2021-07-01 10:34:08.258",Straight,Westbound,2,1113,0,No
1599,44aff22d4c85bad99520915e66bdaeec0a214cb4,"2021-07-01 04:38:54.063","2021-07-01 04:39:04.074",Right,Westbound,2,1113,0,No
1600,45838c1b6a4f20367766709fc89ac3ce1c83ef7f,"2021-07-01 15:05:04.422","2021-07-01 15:05:27.893",Straight,Eastbound,2,1113,1,No
1601,458b41f9a005a512d9ebc96ddc4fcf8d707a585c,"2021-07-01 14:51:03.474","2021-07-01 14:51:18.124",Straight,Eastbound,2,1113,0,No
1602,45f5b1d9a85a55095fc35e348ac472d671204919,"2021-07-01 15:26:27.397","2021-07-01 15:26:40.660",Straight,Eastbound,2,1113,0,No
1603,461eb28a920f0a5d836e565dad7eebd29ab94912,"2021-07-01 14:20:59.706","2021-07-01 14:21:25.342",Left,Eastbound,2,1113,1,No
1604,4667c1c96f24cf2998764a8bf68b625d44435a4d,"2021-07-01 04:01:38.461","2021-07-01 04:03:58.092",Straight,Northbound,2,1113,1,No
1605,46a1c929bb2ce1d1b09bcfcdb28980ad5a007a33,"2021-07-01 14:29:24.936","2021-07-01 14:29:42.951",Straight,Eastbound,2,1113,0,No
1606,46e512abcb4f4cac599bcd2ea59b40a8a55e9c87,"2021-07-01 14:49:29.583","2021-07-01 14:50:50.769",Straight,Eastbound,2,1113,1,No
1607,472758f7782357812ac5376523a004b41d3dc5cd,"2021-07-01 06:54:12.380","2021-07-01 06:54:26.700",Right,Eastbound,2,1113,0,No
1608,4736e04fd3ac2d8269ea2a5b7426432fa0b58c19,"2021-07-01 15:15:20.803","2021-07-01 15:15:28.059",Straight,Eastbound,2,1113,0,No
1609,473bbef98364ab9809319d84b3ba1630edc05a65,"2021-07-01 06:29:20.246","2021-07-01 06:30:23.383",Straight,Eastbound,2,1113,1,No
1610,475ac7c332fa565f37f007cee6061329daa7017b,"2021-07-01 06:21:13.402","2021-07-01 06:22:13.433",Straight,Northbound,2,1113,1,No
1611,47c667535fe3f3af71edaf5bd9d1024a36f0a476,"2021-07-01 07:23:51.097","2021-07-01 07:24:41.442",Right,Eastbound,2,1113,0,No
1612,487d15da6b5e1750e33b4880280395775ca57647,"2021-07-01 03:55:48.689","2021-07-01 03:56:12.213",Straight,Eastbound,2,1113,0,No
1613,48bffa40076a2ae1ab58713cbbdb171495cb8c5e,"2021-07-01 14:51:15.447","2021-07-01 14:52:26.222",Straight,Northbound,2,1113,1,No
1615,490580ec4bad9600dcc71dba84b343ae356b07fc,"2021-07-01 10:13:46.209","2021-07-01 10:14:18.313",Left,Southbound,2,1113,1,Yes
1616,4917591179e975134c773b3859637691b2e8ce37,"2021-06-30 19:18:25.535","2021-06-30 19:19:15.066",Straight,Northbound,2,1113,1,No
1617,492c72af95a1deada157076239e842b2520ffb54,"2021-07-01 12:32:36.940","2021-07-01 12:33:00.522",Straight,Westbound,2,1113,0,No
1618,497515acdb10e51b23bf6f2ba0f4d8e83ab17f1d,"2021-07-01 09:02:51.692","2021-07-01 09:03:02.417",Straight,Eastbound,2,1113,0,No
1619,49b93528cb282863a86dfea2bf10627ab2ad704b,"2021-07-01 12:28:27.015","2021-07-01 12:29:31.006",Straight,Eastbound,2,1113,1,No
1620,49c08d8d82d1bcba368db3e9f3dffabacd1bc04e,"2021-07-01 09:29:16.173","2021-07-01 09:30:38.607",Straight,Westbound,2,1113,1,No
1621,4a63f355e7000924367f0214e097ce1bff57aee1,"2021-07-01 09:42:33.476","2021-07-01 09:42:48.176",Straight,Westbound,2,1113,0,No
1622,4a7fede7e5f355538418fece9f0f0261caa161ba,"2021-07-01 15:18:00.090","2021-07-01 15:18:10.621",Straight,Westbound,2,1113,0,No
1623,4a8113ba4ae26cbd0928949205212f3422724b96,"2021-07-01 14:28:49.309","2021-07-01 14:29:26.990",Left,Eastbound,2,1113,1,No
1624,4a9ab6ad8bf82f8e9e060eb943199a24176b751b,"2021-07-01 13:06:09.413","2021-07-01 13:07:35.312",Straight,Southbound,2,1113,1,No
1625,4ad9637a452f3c0fffe315f526fa2515fbbf5c23,"2021-07-01 13:58:22.552","2021-07-01 13:58:38.903",Straight,Northbound,2,1113,0,No
1626,4b9537daa78038303e1007b3873f4657e8abc369,"2021-07-01 16:57:45.855","2021-07-01 16:58:52.978",Left,Eastbound,2,1113,1,No
1627,4b966d536b2158b418e8b481170fc261697e5184,"2021-07-01 10:31:59.661","2021-07-01 10:32:22.208",Straight,Northbound,2,1113,1,No
1628,4ba114ef3254bf01de75767971932b0a58438c93,"2021-06-30 17:20:12.567","2021-06-30 17:20:44.298",Straight,Westbound,2,1113,1,No
1629,4bad7a4c715a6a34185bad5e375f41bb548b6f38,"2021-07-01 13:48:08.888","2021-07-01 13:50:22.143",Left,Eastbound,2,1113,1,No
1630,4bafbd654419bea46201265dc029eb6a55c9e146,"2021-06-30 20:52:45.278","2021-06-30 20:55:18.290",Left,Northbound,2,1113,1,No
1631,4bbc925550b1a02aa9292efcebb8d52f0d5e2f88,"2021-07-01 09:37:27.890","2021-07-01 09:39:10.287",Straight,Eastbound,2,1113,1,No
1632,4bbdf60b7b0539cd1b398606909883db4c26cd5d,"2021-07-01 12:43:11.908","2021-07-01 12:44:04.740",Left,Northbound,2,1113,1,No
1633,4bd834f2cf4778a7d0b0fc63c5baee87c764fb73,"2021-07-01 05:35:36.393","2021-07-01 05:35:45.399",Straight,Eastbound,2,1113,0,No
1634,4bee14dcad4d57d837445cd1feebb43f31430499,"2021-07-01 09:42:35.246","2021-07-01 09:44:01.915",Straight,Northbound,2,1113,1,No
1635,4c81ab3e71b98799d44289171790d482d92acedb,"2021-07-01 15:26:23.293","2021-07-01 15:28:25.290",Right,Southbound,2,1113,1,No
1636,4caa9103c47675c6c4ab7ce5eaba7a2376029ebc,"2021-07-01 14:11:51.472","2021-07-01 14:12:07.089",Straight,Westbound,2,1113,0,No
1637,4d02760ac8f3fadffbfe11e8e7cc11f2a6f8010b,"2021-07-01 08:16:43.891","2021-07-01 08:17:49.533",Straight,Eastbound,2,1113,1,No
1638,4d5077cc2dd0d40f44c1cb96cf826b3ea0d49cc6,"2021-07-01 04:20:36.898","2021-07-01 04:20:46.126",Straight,Westbound,2,1113,0,No
1639,4d564e8bd20a5112b0f99974496f668f8d4abcf8,"2021-07-01 14:47:55.723","2021-07-01 14:48:06.087",Straight,Westbound,2,1113,0,No
1640,4d7148143463f333023a5b3c85bf6eef969dfad4,"2021-07-01 12:35:48.611","2021-07-01 12:36:53.453",Left,Southbound,2,1113,1,No
1641,4d95702e9b60c056c19de03d3dcb59e44404a132,"2021-07-01 05:26:11.949","2021-07-01 05:28:10.589",Straight,Southbound,2,1113,1,No
1642,4db7d150149f61f8a77f21e9f574c80e45e1fe29,"2021-07-01 04:49:14.607","2021-07-01 04:49:24.012",Straight,Northbound,2,1113,0,No
1643,4dd472c629575ab886cb7fe8d09a51449d2f7987,"2021-07-01 14:47:52.529","2021-07-01 14:48:03.021",Straight,Eastbound,2,1113,0,No
1644,4deeae2afb58bbfd7c6da991743c55da59b69515,"2021-07-01 03:14:46.102","2021-07-01 03:16:01.757",Straight,Southbound,2,1113,1,No
1645,4df0a1643cef2d8affac418a37ca2ecc16c557bc,"2021-07-01 01:15:09.169","2021-07-01 01:15:17.466",Straight,Westbound,2,1113,0,No
1646,4eae7329f4f631b98d43839c973bf73efa9e08dd,"2021-07-01 03:34:30.926","2021-07-01 03:36:36.290",Left,Northbound,2,1113,1,No
1647,4edfabe8faed21f5a6d4a8de123f7b381a892489,"2021-07-01 09:39:34.497","2021-07-01 09:39:46.181",Straight,Westbound,2,1113,0,No
1648,4f0a2927c70558b4902be5c47382cf74bac942b6,"2021-07-01 03:55:09.234","2021-07-01 03:56:01.455",Straight,Westbound,2,1113,1,No
1649,4f243f38fac8b7fdaba98b4f786041c5d5532bb5,"2021-07-01 14:21:06.990","2021-07-01 14:21:19.178",Straight,Eastbound,2,1113,0,No
1650,4f322b5fc65fc783a0732009aea705b94a6b652a,"2021-07-01 08:14:53.015","2021-07-01 08:15:06.309",Straight,Eastbound,2,1113,0,No
1651,4f897ca11bce0ac02a1a717af35f54f4d0c05ca2,"2021-07-01 15:14:30.704","2021-07-01 15:15:05.840",Straight,Eastbound,2,1113,1,No
1652,4fa9c64549f7af332842bdf78aae47a0938dc5d9,"2021-07-01 08:09:50.284","2021-07-01 08:09:58.160",Straight,Westbound,2,1113,0,No
1653,4fd495db4cb71c75570a69ad62600e23ffe0bd8a,"2021-07-01 15:28:06.675","2021-07-01 15:29:02.794",Straight,Northbound,2,1113,1,No
1654,4fe0c18ac138803cabc7dd3e1b429aa0ef811b09,"2021-07-01 12:58:39.433","2021-07-01 12:58:54.683",Straight,Southbound,2,1113,0,No
1655,4ff90e3b71e889d1a17a40e97d369e4cac427e02,"2021-07-01 08:17:25.192","2021-07-01 08:19:56.472",Straight,Southbound,2,1113,1,No
1656,500d65d30015eea18847700f865fcd0a28079e99,"2021-07-01 10:21:13.757","2021-07-01 10:23:03.565",Straight,Southbound,2,1113,1,No
1657,505d9c3dee8c4a94b0c98ee9b4d58e340529883b,"2021-07-01 09:26:32.165","2021-07-01 09:27:14.923",Straight,Westbound,2,1113,1,No
1658,50a92037abcd556ceb8a7956e2899d2fe030bc89,"2021-07-01 14:43:18.796","2021-07-01 14:44:39.449",Straight,Westbound,2,1113,1,No
1659,5112349a2636cc2c548e1c2c04cd2be269f77120,"2021-07-01 08:17:21.541","2021-07-01 08:19:56.197",Straight,Southbound,2,1113,1,No
1660,513448128167e9e2a2d5da524ccf1c4203185e1e,"2021-07-01 09:36:58.451","2021-07-01 09:37:12.768",Straight,Eastbound,2,1113,0,No
1661,51f13801b0e944635a3df49555a278d910802c79,"2021-07-01 04:07:20.232","2021-07-01 04:07:30.777",Left,Eastbound,2,1113,0,No
1662,5215b6cfcfeff7ad4dfc00f87814d391e3f66d50,"2021-06-30 17:05:52.031","2021-06-30 17:10:39.981",Straight,Eastbound,2,1113,1,No
1663,52327623c59f4ffc140f82a373abebdcf5fc07c9,"2021-06-30 21:00:34.241","2021-06-30 21:00:44.799",Left,Northbound,2,1113,0,No
1664,525349bdba3a1d932a5cced02966951ed5a44d4b,"2021-07-01 14:36:28.968","2021-07-01 14:38:15.495",Left,Westbound,2,1113,1,No
1665,52d16739240b1181ff80802a5d882298532755cd,"2021-07-01 04:44:15.703","2021-07-01 04:44:24.508",Straight,Eastbound,2,1113,0,No
1666,52d5ef8ab70f7e83e80688d48497e339892e566c,"2021-07-01 08:37:11.482","2021-07-01 08:39:06.030",Straight,Westbound,2,1113,1,No
1667,5307f897a843a144efea848fb2311c8c5b9aee5b,"2021-06-30 18:39:17.904","2021-06-30 18:40:49.049",Straight,Eastbound,2,1113,1,No
1668,5337a6511d49302f901745cde6e688ecf2f57612,"2021-07-01 09:08:56.792","2021-07-01 09:11:07.494",Straight,Southbound,2,1113,1,No
1669,53a21a4f41e946fc7da9de38f83669e57a9a9898,"2021-07-01 10:00:15.155","2021-07-01 10:01:42.529",Left,Northbound,2,1113,1,No
1670,5446cd3bdec42d3e42b3b05e1d5f0a908b51a50e,"2021-06-30 21:49:22.648","2021-06-30 21:49:42.148",Straight,Westbound,2,1113,1,No
1671,545c26d0792a337254df4e27e3de11597d840f0a,"2021-06-30 19:19:10.354","2021-06-30 19:19:43.557",Straight,Westbound,2,1113,1,No
1672,5478d85cc5cb0a51dabde94bc7b163851b0c5187,"2021-07-01 16:09:06.297","2021-07-01 16:09:19.385",Right,Westbound,2,1113,0,No
1673,54a156bfe2717632a592c434d0ba88e43e8ccbe3,"2021-07-01 15:18:35.245","2021-07-01 15:18:42.172",Straight,Eastbound,2,1113,0,No
1674,55780658281a6137717b13cbc0bfb11ebf3fc1ef,"2021-07-01 13:20:37.456","2021-07-01 13:21:01.982",Straight,Eastbound,2,1113,1,No
1675,5585ac3b7ea7a3d33ffd129cec06a190938d5723,"2021-06-30 18:17:32.628","2021-06-30 18:18:10.762",Straight,Southbound,2,1113,1,No
1676,558bd7c54e4c43589865c1364e869c0b963513bd,"2021-07-01 15:34:23.000","2021-07-01 15:34:35.746",Left,Southbound,2,1113,0,No
1677,55cf716fd2f38849a3b7da3295edfea1aeff2ce7,"2021-07-01 14:08:23.131","2021-07-01 14:08:51.979",Straight,Westbound,2,1113,1,No
1678,55e6a93ddbf632338ddb82b8863e871a70f1b5b0,"2021-07-01 15:43:26.952","2021-07-01 15:44:37.978",Straight,Westbound,2,1113,1,No
1679,55f42d3272918df5ecd23045719e6570b91b18bb,"2021-07-01 16:01:24.691","2021-07-01 16:02:05.753",Straight,Westbound,2,1113,1,No
1680,56c782adddf3434270fc621069c99329689cb1d9,"2021-07-01 09:42:14.122","2021-07-01 09:42:41.049",Straight,Westbound,2,1113,1,No
1681,56e41f0ede755be24fe7c2626f8e81d085577be1,"2021-07-01 00:49:06.524","2021-07-01 00:49:14.199",Straight,Eastbound,2,1113,0,No
1682,57781dc535a52a3355885a24eefddfdd8fccd54b,"2021-06-30 18:29:09.403","2021-06-30 18:30:10.957",Straight,Eastbound,2,1113,1,No
1683,5783508148f9ec1b12ff3badd3707134e45f77fc,"2021-06-30 18:44:43.691","2021-06-30 18:45:36.454",Straight,Westbound,2,1113,1,No
1684,578ef35aeb135d2b7ba1804ade360d591c5b157a,"2021-06-30 22:59:25.442","2021-06-30 22:59:35.593",Straight,Eastbound,2,1113,0,No
1685,57cc84e5720cbd479e20a3f790c8e1ab060d6032,"2021-07-01 06:05:17.711","2021-07-01 06:05:59.286",Straight,Westbound,2,1113,1,No
1686,5814d5380dad13a3fb7a9e6d127dbfc95e893ba8,"2021-07-01 13:17:40.803","2021-07-01 13:17:53.779",Straight,Eastbound,2,1113,0,No
1687,5821686f39720d07157a56debf4d38e226a5ed5a,"2021-07-01 06:22:08.056","2021-07-01 06:23:37.265",Straight,Westbound,2,1113,1,No
1688,58627a605c6c649c280244b3bc506ea9d1adfd1d,"2021-07-01 06:16:30.884","2021-07-01 06:17:11.900",Left,Southbound,2,1113,1,No
1689,58b188d1be92bff0271f526e5a91704a62decb1d,"2021-07-01 11:39:38.419","2021-07-01 11:39:49.134",Straight,Eastbound,2,1113,0,No
1690,58e96f76d080ebc801291396a80fd5016bc6db0e,"2021-07-01 10:25:19.389","2021-07-01 10:26:44.189",Left,Westbound,2,1113,1,No
1691,58f6089efb20cb3c23d6327e131ca4c7e4a12412,"2021-07-01 14:42:10.268","2021-07-01 14:43:28.239",Straight,Northbound,2,1113,1,No
1692,590fbd4e87d15d695af18f203675cf7eb8e08c44,"2021-07-01 06:09:09.894","2021-07-01 06:09:20.115",Straight,Westbound,2,1113,0,No
1693,5923cdb130237df957a4d8903c28780fc9fdfdab,"2021-07-01 09:29:14.841","2021-07-01 09:30:32.890",Straight,Eastbound,2,1113,1,No
1694,5932a034d20322d8eddba8fc56726dcc4d2bf4b1,"2021-07-01 09:38:43.750","2021-07-01 09:39:30.420",Straight,Eastbound,2,1113,1,No
1695,5995a9977d9e99a0f73a84128b9e7ef33007dbd6,"2021-07-01 09:33:51.728","2021-07-01 09:36:00.540",Left,Westbound,2,1113,1,No
1696,59d41b052cd509d1f5ee28db18031f9c2a81df1d,"2021-07-01 08:00:53.300","2021-07-01 08:01:48.157",Left,Northbound,2,1113,1,No
1697,5a42868732f8b2255af654537a841d0c8c682dd6,"2021-07-01 13:32:32.653","2021-07-01 13:33:05.368",Straight,Eastbound,2,1113,1,No
1698,5a5b4e765a64e069efab5c07952a268b84f0ae55,"2021-07-01 08:22:06.323","2021-07-01 08:22:36.378",Left,Northbound,2,1113,1,No
1699,5ab3ad814502b951dfb4aa58193d7879a9dd212d,"2021-07-01 14:11:30.734","2021-07-01 14:11:41.796",Straight,Eastbound,2,1113,0,No
1700,5ac19009377695f0cef38ec0af76b9aff08f53b4,"2021-07-01 09:37:14.750","2021-07-01 09:39:03.958",Straight,Eastbound,2,1113,1,No
1701,5b0553c8020d477e777eb795d5b6eb020ba9a910,"2021-07-01 04:23:36.225","2021-07-01 04:23:44.971",Straight,Eastbound,2,1113,0,No
1702,5b0b24cdc582aa2b591f1b24b80e917aa15c5aaa,"2021-06-30 18:48:16.436","2021-06-30 18:48:31.861",Straight,Westbound,2,1113,0,No
1703,5b4ac02595c9dedeed6b47f691fcf4d553ae520f,"2021-07-01 06:29:23.258","2021-07-01 06:30:28.519",Straight,Eastbound,2,1113,1,No
1704,5b7b3a00be313f59f7b546e4a73ee5480f1be8c6,"2021-07-01 14:44:59.036","2021-07-01 14:45:21.652",Straight,Eastbound,2,1113,0,No
1705,5ba97049fed0f591ca7f60f0169b6a9be2b11185,"2021-07-01 13:08:20.807","2021-07-01 13:08:31.254",Straight,Eastbound,2,1113,0,No
1706,5bb7aed7b12f17b70501af590865d7ee52a7d9df,"2021-07-01 08:34:36.151","2021-07-01 08:35:11.684",Left,Southbound,2,1113,1,No
1707,5bd0a34ded77c53804dba2b058aa5d826440d57f,"2021-07-01 15:28:34.377","2021-07-01 15:30:58.427",Left,Southbound,2,1113,1,No
1708,5be9236d0506640088a95eed26e6618e604b5ae9,"2021-07-01 08:13:03.891","2021-07-01 08:13:13.177",Straight,Westbound,2,1113,0,No
1709,5bfd0cc536aefbce9264a1c97de44d10d811a8ab,"2021-07-01 13:24:36.115","2021-07-01 13:25:34.737",Straight,Northbound,2,1113,1,No
1710,5c021f340417a697d172686acd625dc6598df700,"2021-07-01 13:38:14.134","2021-07-01 13:38:54.061",Straight,Eastbound,2,1113,1,No
1711,5c0b196c1c0fbc3894fcfbe537f669b70a9ad36f,"2021-07-01 16:31:18.187","2021-07-01 16:31:38.991",Left,Northbound,2,1113,1,No
1712,5ca087d8d49fa85fe6d6454219a6b453177e4eec,"2021-07-01 12:00:56.284","2021-07-01 12:02:14.083",Right,Northbound,2,1113,1,No
1713,5cf74af1a610440d55394d0ee9ba49487b7edb1f,"2021-07-01 12:45:09.152","2021-07-01 12:45:21.542",Straight,Westbound,2,1113,0,No
1714,5d1609f904213d9e9bb023313b444ad2824ac7b2,"2021-07-01 10:27:19.827","2021-07-01 10:27:41.779",Straight,Eastbound,2,1113,1,No
1715,5d20bd973d00c9d97fb99f7a54f956fde9b31856,"2021-07-01 14:18:01.474","2021-07-01 14:18:15.704",Straight,Eastbound,2,1113,0,No
1716,5d45c9cb5b32c8c192cad860d60d6c81da149f9e,"2021-07-01 15:04:07.093","2021-07-01 15:05:16.080",Straight,Westbound,2,1113,1,No
1717,5dae89b66467497043dd6fe5f37394789fc28b37,"2021-07-01 04:56:37.179","2021-07-01 04:56:49.569",Straight,Eastbound,2,1113,0,No
1718,5dcc45b2d6d0b9bb88626ad0f4edc51b0e8dd67f,"2021-07-01 10:56:06.058","2021-07-01 10:56:42.289",Straight,Southbound,2,1113,0,No
1719,5dd52653bce9cbd1df5389f22812116630463058,"2021-07-01 02:17:14.172","2021-07-01 02:17:22.707",Straight,Westbound,2,1113,0,No
1720,5dd5dbc8050393ebddb8c139c1c348ee3c3b4b74,"2021-07-01 09:30:09.102","2021-07-01 09:30:44.583",Straight,Eastbound,2,1113,1,No
1721,5e1dbc2edde1737167adf645a04bc9c1416eeafd,"2021-07-01 10:21:39.574","2021-07-01 10:22:38.873",Left,Northbound,2,1113,1,No
1722,5e25400cd55d72d2404b324f00c303aab4492696,"2021-07-01 08:07:00.031","2021-07-01 08:07:12.168",Straight,Eastbound,2,1113,0,No
1723,5e53f255ab26b655cc21f3d55acb99a71ad6af05,"2021-07-01 01:15:58.702","2021-07-01 01:16:07.618",Straight,Westbound,2,1113,0,No
1724,5e790878cf2c7ef66ad1c0f268bcff2c73494ef8,"2021-07-01 14:46:27.904","2021-07-01 14:47:01.179",Straight,Northbound,2,1113,1,No
1725,5ea3019c8a746b3a7065505bd5036950a7984ac3,"2021-07-01 09:56:08.456","2021-07-01 09:57:29.987",Straight,Westbound,2,1113,1,No
1726,5f14a03ed324723312684f16db5906b3583d051a,"2021-06-30 17:38:08.560","2021-06-30 17:39:25.770",Straight,Eastbound,2,1113,1,No
1727,60344aa2710caa49745606e62ecdd4010e685153,"2021-07-01 06:03:37.147","2021-07-01 06:03:44.398",Straight,Westbound,2,1113,0,No
1728,60b03d9beb872d5a31c19ee356591b521e46fbde,"2021-07-01 08:40:57.661","2021-07-01 08:42:11.112",Straight,Eastbound,2,1113,1,No
1729,6101d2ac0cc8b457d54d4f7df814e36a47e6666e,"2021-07-01 13:14:16.094","2021-07-01 13:14:52.454",Straight,Eastbound,2,1113,1,No
1730,6113d68fc073068607d5a87a530a0357ddd78428,"2021-07-01 03:52:36.143","2021-07-01 03:54:46.477",Straight,Northbound,2,1113,1,No
1731,616c956527f658aca32857b10d30a04b2fceac49,"2021-07-01 16:07:13.913","2021-07-01 16:07:26.803",Straight,Southbound,2,1113,0,No
1732,616dfc08e96e192b1b79c54cfaff5f23a5dc453f,"2021-07-01 08:28:01.140","2021-07-01 08:28:39.673",Right,Southbound,2,1113,1,No
1733,61735bb9d36fc7586e5009526cd963ee76b1276b,"2021-07-01 14:08:32.971","2021-07-01 14:08:58.078",Straight,Westbound,2,1113,1,No
1734,618d3ee6dbefdcf4e344bd373004bb3f64a5e626,"2021-07-01 08:35:45.992","2021-07-01 08:36:12.467",Straight,Westbound,2,1113,1,No
1735,619db940b7a07786e269ac61f152c866c5ea0bcd,"2021-07-01 13:47:32.242","2021-07-01 13:48:56.726",Left,Northbound,2,1113,1,No
1736,61c7914fe09a99d41a46bb50c6e8a63672b6d681,"2021-07-01 08:53:47.823","2021-07-01 08:55:49.174",Straight,Southbound,2,1113,1,No
1737,61e4e9d26ddea9b386d9716a4312614d8fb260ce,"2021-07-01 15:11:53.384","2021-07-01 15:13:41.252",Straight,Northbound,2,1113,1,No
1738,61ff8267fe076378041283aa2136acf1ea881b12,"2021-07-01 11:18:12.564","2021-07-01 11:18:36.115",Straight,Westbound,2,1113,0,No
1739,62297204f1fe5ddd8be67a2acf0424d8afe720f3,"2021-07-01 08:45:05.013","2021-07-01 08:48:07.753",Left,Westbound,2,1113,1,No
1740,62459bd918c33e9acfec140aec51465006560064,"2021-07-01 08:32:13.454","2021-07-01 08:34:35.015",Left,Northbound,2,1113,1,No
1741,629979a7431f6a32cf92578fc15305764d88c2dc,"2021-06-30 18:21:20.566","2021-06-30 18:21:32.777",Straight,Eastbound,2,1113,0,No
1742,6308b5d001f10147149dcfc77d5ee6640a9a1252,"2021-07-01 14:06:50.410","2021-07-01 14:07:40.866",Right,Southbound,2,1113,1,No
1743,631319da1e80af8c3648a2c1e2b58d6ac3979d1c,"2021-06-30 18:13:08.507","2021-06-30 18:13:21.493",Straight,Westbound,2,1113,0,No
1744,6386648af01c9268e4c764dbb3dc18b90b59d3b4,"2021-07-01 09:51:56.630","2021-07-01 09:53:33.687",Straight,Northbound,2,1113,1,No
1745,63b4f6d46792fa501ad6bbc88027213948da0291,"2021-07-01 04:39:02.377","2021-07-01 04:39:21.132",Straight,Eastbound,2,1113,0,No
1746,63d785eec1c8e8221c672de9cdf95b6177c4253e,"2021-06-30 17:48:34.138","2021-06-30 17:48:48.184",Straight,Northbound,2,1113,0,No
1747,63fa0fddedaaf33d8435e10dae36449b854e96aa,"2021-07-01 09:06:51.559","2021-07-01 09:07:10.932",Right,Westbound,2,1113,0,No
1748,64771af94ec664835403766db2135fd5fdb4226d,"2021-07-01 15:49:33.599","2021-07-01 15:50:11.884",Left,Westbound,2,1113,1,No
1749,649104bbbe3b90eaa8ec15b033bfae62c362f9c6,"2021-07-01 08:12:31.224","2021-07-01 08:14:31.594",Left,Eastbound,2,1113,1,No
1750,649dca20552e3e862cedf78182d309c258b1d692,"2021-06-30 22:31:48.687","2021-06-30 22:31:56.909",Straight,Westbound,2,1113,0,No
1751,64e8790f82fec9902ae9dee398a75f2908896646,"2021-07-01 15:46:43.926","2021-07-01 15:49:16.436",Straight,Northbound,2,1113,1,No
1752,6508ddf97aad1cac742ddf4db158dbb77a298d7e,"2021-07-01 06:28:35.581","2021-07-01 06:28:48.218",Left,Southbound,2,1113,0,No
1753,6559ac4511c5d5432ad87a88fc51f8718ee4ac18,"2021-07-01 06:15:20.206","2021-07-01 06:15:30.879",Straight,Westbound,2,1113,0,No
1754,65bd4d949f6a0bd5f012b41032e0d458b76a74f6,"2021-07-01 09:41:26.095","2021-07-01 09:43:24.549",Left,Southbound,2,1113,1,No
1755,65c02bdd245d0418d45475c535d26194f1a9b366,"2021-07-01 15:51:13.209","2021-07-01 15:52:58.272",Left,Westbound,2,1113,1,No
1756,65c38dad01abe13f487a0c7b439c235a79bd3d68,"2021-06-30 17:40:49.792","2021-06-30 17:41:58.903",Straight,Westbound,2,1113,1,No
1757,660000fe5d7b1d8ccec2dfd78033a03783e07913,"2021-07-01 05:58:42.332","2021-07-01 05:59:17.954",Straight,Eastbound,2,1113,1,No
1758,6610958b2c64f1ad1adeeabbebfc425f55be7fe9,"2021-07-01 15:10:32.858","2021-07-01 15:11:26.149",Straight,Eastbound,2,1113,1,No
1759,663a6cb4a40c2424560759d7d6b73938c8713272,"2021-07-01 12:27:15.813","2021-07-01 12:28:27.216",Right,Southbound,2,1113,1,No
1760,66cc69e2c3ba07f2bff3318b3e9f269c47551578,"2021-07-01 14:26:24.411","2021-07-01 14:26:48.697",Straight,Westbound,2,1113,0,No
1761,66eb293a34431fccb4355a399c651b2d375a5f97,"2021-07-01 16:14:46.698","2021-07-01 16:14:55.562",Straight,Eastbound,2,1113,0,No
1762,6766959716a877e63b28140c1d3736523df2c02b,"2021-07-01 15:00:13.757","2021-07-01 15:01:18.490",Straight,Southbound,2,1113,1,No
1763,67b29c5738486aa19924913c8b0d3af9edba5134,"2021-07-01 02:28:15.130","2021-07-01 02:29:00.288",Straight,Southbound,2,1113,1,No
1764,68287fc835dc8933ed3f53af8b86e040add17e27,"2021-07-01 08:34:54.805","2021-07-01 08:35:52.240",Straight,Eastbound,2,1113,1,No
1765,68838ce559e19b75e33cc07eccf48fc7f2b97c86,"2021-06-30 17:06:38.180","2021-06-30 17:10:54.008",Straight,Eastbound,2,1113,1,No
1766,68b2e3116f70c7fdc3a75a0eb743d86de75b1722,"2021-07-01 12:59:31.762","2021-07-01 12:59:54.209",Straight,Eastbound,2,1113,0,No
1767,690458f05fd29272b88a3e00c90ea441d68ff3dc,"2021-07-01 09:15:17.592","2021-07-01 09:15:28.959",Straight,Westbound,2,1113,0,No
1768,6916b4d16b9cf8aba591dede56e917ff53638b64,"2021-07-01 06:32:45.837","2021-07-01 06:35:12.647",Straight,Northbound,2,1113,1,No
1769,697ac3718477f76aaea5d2a92922fae0e1a2b988,"2021-07-01 08:29:33.102","2021-07-01 08:31:58.757",Straight,Northbound,2,1113,1,No
1770,699cf2286f30a055baee6a7c8b861d75838f2936,"2021-07-01 13:16:32.158","2021-07-01 13:16:42.682",Straight,Northbound,2,1113,0,No
1771,69a5f5a0b27846e232845eafbc29274f691562f0,"2021-07-01 09:07:02.520","2021-07-01 09:07:11.595",Straight,Westbound,2,1113,0,No
